"asv","sample","clr","meas_var","phylum","abundance","id","age_class","sex"
"ASV340","S31",4.64732247139066,0.037075738936771,"Bacteroidetes",59,"Sheep25","Lamb","Female"
"ASV340","S32",-2.3475747424308,9.91047257045674,"Bacteroidetes",0,"Sheep27","Lamb","Male"
"ASV340","S35",-2.92283117466078,9.17216743994078,"Bacteroidetes",0,"Sheep30","Lamb","Female"
"ASV340","S37",-3.723381138564,8.14737160771035,"Bacteroidetes",0,"Sheep29","Lamb","Male"
"ASV340","S40",3.8440415383631,0.0808893072124178,"Bacteroidetes",34,"Sheep4","Adult","Male"
"ASV340","S43",3.67786909685214,0.0728547730493418,"Bacteroidetes",27,"Sheep10","Adult","Male"
"ASV340","S44",3.55848394077478,0.0630998865553907,"Bacteroidetes",44,"Sheep11","Adult","Female"
"ASV340","S45",-4.33808216574826,15.543138473481,"Bacteroidetes",0,"Sheep9","Adult","Female"
"ASV340","S47",-3.37860628538351,7.77075315224653,"Bacteroidetes",0,"Sheep19","Lamb","Male"
"ASV340","S52",-2.75864693040047,9.91300019410308,"Bacteroidetes",0,"Sheep23","Lamb","Male"
"ASV340","S53",-3.1823225181932,7.62933628832063,"Bacteroidetes",0,"Sheep26","Lamb","Female"
"ASV340","S54",5.18381281301147,0.0512216719213187,"Bacteroidetes",58,"Sheep16","Lamb","Male"
"ASV340","S55",-4.24928508123985,9.59307939148873,"Bacteroidetes",0,"Sheep3","Adult","Female"
"ASV340","S56",-2.82024476848965,9.80927409287016,"Bacteroidetes",0,"Sheep1","Adult","Female"
"ASV340","S59",-2.93123383511917,13.7756825014612,"Bacteroidetes",0,"Sheep18","Lamb","Female"
"ASV340","S6",-4.0099108609192,9.29211192591227,"Bacteroidetes",0,"Sheep2","Adult","Female"
"ASV340","S60",-2.13361423884374,8.48597880368375,"Bacteroidetes",0,"Sheep22","Lamb","Female"
"ASV340","S61",-3.14346579765914,11.016593539477,"Bacteroidetes",0,"Sheep21","Lamb","Female"
"ASV340","S8",3.62222678950455,0.0587196759417345,"Bacteroidetes",40,"Sheep13","Adult","Female"
"ASV340","S9",4.80228264890483,0.0350545872104006,"Bacteroidetes",79,"Sheep5","Adult","Male"
"ASV341","S1",3.86988077303376,0.0596633600606859,"Firmicutes",36,"Sheep8","Adult","Female"
"ASV341","S10",-2.95745565742161,6.80561588229099,"Firmicutes",0,"Sheep6","Adult","Male"
"ASV341","S12",-2.99529046323628,8.50472859385524,"Firmicutes",0,"Sheep20","Lamb","Female"
"ASV341","S14",-3.20336690832074,12.5309560043741,"Firmicutes",0,"Sheep24","Lamb","Male"
"ASV341","S18",-2.71031029307427,11.2743619361809,"Firmicutes",0,"Sheep28","Lamb","Male"
"ASV341","S20",-4.32469046162731,7.64084946207344,"Firmicutes",0,"Sheep14","Adult","Female"
"ASV341","S21",3.39456683838959,0.0650591118547726,"Firmicutes",33,"Sheep15","Adult","Male"
"ASV341","S23",3.06170759518348,0.0823228581220388,"Firmicutes",26,"Sheep12","Adult","Female"
"ASV341","S25",-3.468270966016,7.6777978440431,"Firmicutes",0,"Sheep7","Adult","Female"
"ASV341","S28",-3.07309832944793,10.9894639572118,"Firmicutes",0,"Sheep17","Lamb","Female"
"ASV341","S31",-4.04417104721622,8.32866847568813,"Firmicutes",0,"Sheep25","Lamb","Female"
"ASV341","S32",-2.97835198471654,12.5441698441133,"Firmicutes",0,"Sheep27","Lamb","Male"
"ASV341","S35",-3.12063572223863,12.035472178073,"Firmicutes",0,"Sheep30","Lamb","Female"
"ASV341","S37",-3.55888036045868,9.59518442566768,"Firmicutes",0,"Sheep29","Lamb","Male"
"ASV341","S40",4.07637549181784,0.0633702719379654,"Firmicutes",40,"Sheep4","Adult","Male"
"ASV341","S43",-4.00079063226601,9.91437725550048,"Firmicutes",0,"Sheep10","Adult","Male"
"ASV341","S44",-4.83057697938954,13.3441203990851,"Firmicutes",0,"Sheep11","Adult","Female"
"ASV341","S45",-3.43337992228276,7.34363064062752,"Firmicutes",0,"Sheep9","Adult","Female"
"ASV341","S47",-2.85465374440215,6.14772686717884,"Firmicutes",0,"Sheep19","Lamb","Male"
"ASV341","S52",-2.88209617537594,10.2230431332787,"Firmicutes",0,"Sheep23","Lamb","Male"
"ASV341","S53",-2.53369374594715,8.0901638595985,"Firmicutes",0,"Sheep26","Lamb","Female"
"ASV341","S54",-4.12519464467394,20.3677435241472,"Firmicutes",0,"Sheep16","Lamb","Male"
"ASV341","S55",-4.35391769926184,9.26231033286074,"Firmicutes",0,"Sheep3","Adult","Female"
"ASV341","S56",7.76850735160229,0.0194997231313485,"Firmicutes",232,"Sheep1","Adult","Female"
"ASV341","S59",-3.66913679744533,12.5736261879476,"Firmicutes",0,"Sheep18","Lamb","Female"
"ASV341","S6",3.93870852110937,0.0617763510138628,"Firmicutes",40,"Sheep2","Adult","Female"
"ASV341","S60",-2.66068443799206,17.6090166877917,"Firmicutes",0,"Sheep22","Lamb","Female"
"ASV341","S61",-3.37533915949901,14.097309659111,"Firmicutes",0,"Sheep21","Lamb","Female"
"ASV341","S8",-4.25241931371708,9.426106546782,"Firmicutes",0,"Sheep13","Adult","Female"
"ASV341","S9",4.37758189478675,0.0480312422247699,"Firmicutes",58,"Sheep5","Adult","Male"
"ASV342","S1",2.27970126816911,0.178464970217698,"Bacteroidetes",12,"Sheep8","Adult","Female"
"ASV342","S10",-3.07455592339083,8.95252734940981,"Bacteroidetes",0,"Sheep6","Adult","Male"
"ASV342","S12",-3.50037949230215,9.73808808195595,"Bacteroidetes",0,"Sheep20","Lamb","Female"
"ASV342","S14",-2.75279562806975,9.08631773091482,"Bacteroidetes",0,"Sheep24","Lamb","Male"
"ASV342","S18",-2.88138942640351,12.7085269440197,"Bacteroidetes",0,"Sheep28","Lamb","Male"
"ASV342","S20",-4.62804389998375,11.6902404159507,"Bacteroidetes",0,"Sheep14","Adult","Female"
"ASV342","S21",3.75852079847797,0.0493110104522212,"Bacteroidetes",44,"Sheep15","Adult","Male"
"ASV342","S23",2.9069130310424,0.103615921862906,"Bacteroidetes",23,"Sheep12","Adult","Female"
"ASV342","S25",-4.35772124530521,8.33093319352523,"Bacteroidetes",0,"Sheep7","Adult","Female"
"ASV342","S28",2.62808396366691,0.280799558688321,"Bacteroidetes",8,"Sheep17","Lamb","Female"
"ASV342","S31",-4.21363162701938,9.07247564248499,"Bacteroidetes",0,"Sheep25","Lamb","Female"
"ASV342","S32",-2.12412531018191,7.06794267133063,"Bacteroidetes",0,"Sheep27","Lamb","Male"
"ASV342","S35",-2.64219207176033,7.9230238099115,"Bacteroidetes",0,"Sheep30","Lamb","Female"
"ASV342","S37",-3.7578571065475,10.7791504637422,"Bacteroidetes",0,"Sheep29","Lamb","Male"
"ASV342","S40",3.38142554867346,0.0936799866081843,"Bacteroidetes",25,"Sheep4","Adult","Male"
"ASV342","S43",-3.63547510582366,5.99129942236694,"Bacteroidetes",0,"Sheep10","Adult","Male"
"ASV342","S44",-4.82184859086759,10.8951729289396,"Bacteroidetes",0,"Sheep11","Adult","Female"
"ASV342","S45",-3.34327951721358,8.32703317744298,"Bacteroidetes",0,"Sheep9","Adult","Female"
"ASV342","S47",-3.36471348709494,10.1681105679737,"Bacteroidetes",0,"Sheep19","Lamb","Male"
"ASV342","S52",-2.98626212726442,9.64274356726162,"Bacteroidetes",0,"Sheep23","Lamb","Male"
"ASV342","S53",-2.59985884823202,8.82273951559622,"Bacteroidetes",0,"Sheep26","Lamb","Female"
"ASV342","S54",-3.47264053367274,10.8039486356043,"Bacteroidetes",0,"Sheep16","Lamb","Male"
"ASV342","S55",-4.4696194611846,10.548257720424,"Bacteroidetes",0,"Sheep3","Adult","Female"
"ASV342","S56",8.74566216142396,0.00966055923530594,"Bacteroidetes",457,"Sheep1","Adult","Female"
"ASV342","S59",-3.43481177426647,13.5833685870866,"Bacteroidetes",0,"Sheep18","Lamb","Female"
"ASV342","S6",4.41224040891328,0.0417350413868931,"Bacteroidetes",55,"Sheep2","Adult","Female"
"ASV342","S60",-2.45104581825126,9.71595440751058,"Bacteroidetes",0,"Sheep22","Lamb","Female"
"ASV342","S61",-2.68235474491981,7.19810177186799,"Bacteroidetes",0,"Sheep21","Lamb","Female"
"ASV342","S8",-4.48989068854258,9.20380275767464,"Bacteroidetes",0,"Sheep13","Adult","Female"
"ASV342","S9",4.18519258878468,0.0567435866274549,"Bacteroidetes",50,"Sheep5","Adult","Male"
"ASV343","S1",-3.89447892574587,10.6881463629871,"Cyanobacteria",0,"Sheep8","Adult","Female"
"ASV343","S10",-3.33478711071388,9.44822843732065,"Cyanobacteria",0,"Sheep6","Adult","Male"
"ASV343","S12",-2.74199972710732,9.99456504790079,"Cyanobacteria",0,"Sheep20","Lamb","Female"
"ASV343","S14",-2.92243408390421,9.33058717301862,"Cyanobacteria",0,"Sheep24","Lamb","Male"
"ASV343","S18",-2.45566221072911,9.04682216382695,"Cyanobacteria",0,"Sheep28","Lamb","Male"
"ASV343","S20",5.79696762473346,0.0193059588651248,"Cyanobacteria",166,"Sheep14","Adult","Female"
"ASV343","S21",4.69643620935136,0.0348765625479241,"Cyanobacteria",84,"Sheep15","Adult","Male"
"ASV343","S23",4.58966223296838,0.0262006299609481,"Cyanobacteria",72,"Sheep12","Adult","Female"
"ASV343","S25",4.6561284824089,0.0433068332965928,"Cyanobacteria",66,"Sheep7","Adult","Female"
"ASV343","S28",-3.38421395512114,11.3402313871649,"Cyanobacteria",0,"Sheep17","Lamb","Female"
"ASV343","S31",3.51047310872346,0.0929496202261633,"Cyanobacteria",27,"Sheep25","Lamb","Female"
"ASV343","S32",-2.63049914316317,11.0448612820426,"Cyanobacteria",0,"Sheep27","Lamb","Male"
"ASV343","S35",-2.74789350574421,13.10742180077,"Cyanobacteria",0,"Sheep30","Lamb","Female"
"ASV343","S37",-4.08844105259793,15.3678799440676,"Cyanobacteria",0,"Sheep29","Lamb","Male"
"ASV343","S40",2.48198633247915,0.149334495120508,"Cyanobacteria",13,"Sheep4","Adult","Male"
"ASV343","S43",-4.15511659377762,10.1838975601624,"Cyanobacteria",0,"Sheep10","Adult","Male"
"ASV343","S44",3.59147322523277,0.0519032942494846,"Cyanobacteria",45,"Sheep11","Adult","Female"
"ASV343","S45",3.07204676340249,0.132310878368685,"Cyanobacteria",14,"Sheep9","Adult","Female"
"ASV343","S47",-3.18620387878315,6.34428809273447,"Cyanobacteria",0,"Sheep19","Lamb","Male"
"ASV343","S52",-2.47580365589408,9.49254910412988,"Cyanobacteria",0,"Sheep23","Lamb","Male"
"ASV343","S53",-2.52359808409437,8.40754323444545,"Cyanobacteria",0,"Sheep26","Lamb","Female"
"ASV343","S54",-3.64578240361602,9.78754218754263,"Cyanobacteria",0,"Sheep16","Lamb","Male"
"ASV343","S55",4.30723725929684,0.032316056164072,"Cyanobacteria",63,"Sheep3","Adult","Female"
"ASV343","S56",-3.64635145389229,16.1109170932977,"Cyanobacteria",0,"Sheep1","Adult","Female"
"ASV343","S59",3.1457921978505,0.175592843207114,"Cyanobacteria",11,"Sheep18","Lamb","Female"
"ASV343","S6",-4.15336874576735,10.9322809208144,"Cyanobacteria",0,"Sheep2","Adult","Female"
"ASV343","S60",-2.38917310536422,10.0201917983181,"Cyanobacteria",0,"Sheep22","Lamb","Female"
"ASV343","S61",-2.68492980751492,7.40633035943836,"Cyanobacteria",0,"Sheep21","Lamb","Female"
"ASV343","S8",5.394593995143,0.0194655268583165,"Cyanobacteria",137,"Sheep13","Adult","Female"
"ASV343","S9",1.81057151477172,0.210233704999589,"Cyanobacteria",10,"Sheep5","Adult","Male"
"ASV344","S1",-4.16208716957467,10.2519611973744,"Bacteroidetes",0,"Sheep8","Adult","Female"
"ASV344","S10",-3.38314636960435,10.2871378209056,"Bacteroidetes",0,"Sheep6","Adult","Male"
"ASV344","S12",-2.64601562557484,7.04803371138349,"Bacteroidetes",0,"Sheep20","Lamb","Female"
"ASV344","S14",-2.38367801771072,9.14146156320342,"Bacteroidetes",0,"Sheep24","Lamb","Male"
"ASV344","S18",-3.0400573651109,11.0879840412306,"Bacteroidetes",0,"Sheep28","Lamb","Male"
"ASV344","S20",-4.11933641785379,8.16991491388955,"Bacteroidetes",0,"Sheep14","Adult","Female"
"ASV344","S21",3.79873008277979,0.0527583442382351,"Bacteroidetes",45,"Sheep15","Adult","Male"
"ASV344","S23",3.62000372109094,0.0574910278205244,"Bacteroidetes",38,"Sheep12","Adult","Female"
"ASV344","S25",2.39644820708004,0.167353526616913,"Bacteroidetes",14,"Sheep7","Adult","Female"
"ASV344","S28",-3.30254667153687,10.617918314213,"Bacteroidetes",0,"Sheep17","Lamb","Female"
"ASV344","S31",-4.18511829997263,8.8181923834077,"Bacteroidetes",0,"Sheep25","Lamb","Female"
"ASV344","S32",-2.73455359648274,13.5936454885549,"Bacteroidetes",0,"Sheep27","Lamb","Male"
"ASV344","S35",-3.11968983737931,13.7882950633281,"Bacteroidetes",0,"Sheep30","Lamb","Female"
"ASV344","S37",-3.95703741282143,8.87820832129416,"Bacteroidetes",0,"Sheep29","Lamb","Male"
"ASV344","S40",4.64798690343549,0.0403962079750751,"Bacteroidetes",61,"Sheep4","Adult","Male"
"ASV344","S43",-3.90319388635193,7.21128619055093,"Bacteroidetes",0,"Sheep10","Adult","Male"
"ASV344","S44",-4.84553090542257,7.39016262442192,"Bacteroidetes",0,"Sheep11","Adult","Female"
"ASV344","S45",1.8696534953607,0.379867042257723,"Bacteroidetes",6,"Sheep9","Adult","Female"
"ASV344","S47",-3.88050845944965,10.8348552233436,"Bacteroidetes",0,"Sheep19","Lamb","Male"
"ASV344","S52",-3.22851343309222,10.8404041296698,"Bacteroidetes",0,"Sheep23","Lamb","Male"
"ASV344","S53",-3.17529829955679,10.4356504320504,"Bacteroidetes",0,"Sheep26","Lamb","Female"
"ASV344","S54",-3.15964855367541,8.55195779042636,"Bacteroidetes",0,"Sheep16","Lamb","Male"
"ASV344","S55",-4.77476925536484,10.8749834842393,"Bacteroidetes",0,"Sheep3","Adult","Female"
"ASV344","S56",7.36944753698366,0.0193128758297556,"Bacteroidetes",176,"Sheep1","Adult","Female"
"ASV344","S59",-2.73353972687928,12.2366582306444,"Bacteroidetes",0,"Sheep18","Lamb","Female"
"ASV344","S6",5.38561791349703,0.019086682219794,"Bacteroidetes",110,"Sheep2","Adult","Female"
"ASV344","S60",-2.38643048367463,12.2907879118906,"Bacteroidetes",0,"Sheep22","Lamb","Female"
"ASV344","S61",3.58872435793605,0.158837234352806,"Bacteroidetes",15,"Sheep21","Lamb","Female"
"ASV344","S8",2.40996642452543,0.127477107825217,"Bacteroidetes",17,"Sheep13","Adult","Female"
"ASV344","S9",4.75244639714439,0.0338108772506846,"Bacteroidetes",75,"Sheep5","Adult","Male"
"ASV345","S1",2.14431825894194,0.17358434193345,"Spirochaetes",11,"Sheep8","Adult","Female"
"ASV345","S10",2.53144858749893,0.301663046076498,"Spirochaetes",8,"Sheep6","Adult","Male"
"ASV345","S12",-3.54935909698366,12.8075734009806,"Spirochaetes",0,"Sheep20","Lamb","Female"
"ASV345","S14",-3.18026116861264,10.544433526487,"Spirochaetes",0,"Sheep24","Lamb","Male"
"ASV345","S18",-2.7993465298917,11.3442590502983,"Spirochaetes",0,"Sheep28","Lamb","Male"
"ASV345","S20",4.05560000966393,0.0454616508396985,"Spirochaetes",50,"Sheep14","Adult","Female"
"ASV345","S21",-4.59221676151473,11.9472679196666,"Spirochaetes",0,"Sheep15","Adult","Male"
"ASV345","S23",-4.51336461452359,14.1344809715184,"Spirochaetes",0,"Sheep12","Adult","Female"
"ASV345","S25",1.97602253764075,0.306904783930347,"Spirochaetes",10,"Sheep7","Adult","Female"
"ASV345","S28",3.48727471757687,0.141134940650765,"Spirochaetes",15,"Sheep17","Lamb","Female"
"ASV345","S31",1.83655694193346,0.243573581194879,"Spirochaetes",8,"Sheep25","Lamb","Female"
"ASV345","S32",-2.58674666576209,12.1436001608162,"Spirochaetes",0,"Sheep27","Lamb","Male"
"ASV345","S35",-2.33144425379867,9.55073390133943,"Spirochaetes",0,"Sheep30","Lamb","Female"
"ASV345","S37",-4.10163832206441,9.67686665311411,"Spirochaetes",0,"Sheep29","Lamb","Male"
"ASV345","S40",2.97157006020286,0.110334218488073,"Spirochaetes",19,"Sheep4","Adult","Male"
"ASV345","S43",-3.9338333658116,8.93847859518383,"Spirochaetes",0,"Sheep10","Adult","Male"
"ASV345","S44",1.16205951257468,0.232607865040032,"Spirochaetes",8,"Sheep11","Adult","Female"
"ASV345","S45",-3.6989356141782,12.0422810282983,"Spirochaetes",0,"Sheep9","Adult","Female"
"ASV345","S47",6.09157335317717,0.0261677421575874,"Spirochaetes",108,"Sheep19","Lamb","Male"
"ASV345","S52",-2.88629726501502,10.6215097199575,"Spirochaetes",0,"Sheep23","Lamb","Male"
"ASV345","S53",3.19389016211521,0.292408139024192,"Spirochaetes",9,"Sheep26","Lamb","Female"
"ASV345","S54",-3.77303259922756,9.17493744121603,"Spirochaetes",0,"Sheep16","Lamb","Male"
"ASV345","S55",3.64449138860521,0.0529089475006967,"Spirochaetes",39,"Sheep3","Adult","Female"
"ASV345","S56",-3.50770505563503,17.632235562316,"Spirochaetes",0,"Sheep1","Adult","Female"
"ASV345","S59",-2.97553288428469,8.38970434139689,"Spirochaetes",0,"Sheep18","Lamb","Female"
"ASV345","S6",-3.81083645836853,8.14678392233367,"Spirochaetes",0,"Sheep2","Adult","Female"
"ASV345","S60",-2.73022634201439,13.8753426180474,"Spirochaetes",0,"Sheep22","Lamb","Female"
"ASV345","S61",-3.15081643319228,7.30435655472841,"Spirochaetes",0,"Sheep21","Lamb","Female"
"ASV345","S8",3.0442396664247,0.0849952355251305,"Spirochaetes",27,"Sheep13","Adult","Female"
"ASV345","S9",4.49463530501565,0.0316607156429123,"Spirochaetes",63,"Sheep5","Adult","Male"
"ASV346","S1",-4.08415215133808,8.31903052188055,"Firmicutes",0,"Sheep8","Adult","Female"
"ASV346","S10",5.06194783008241,0.0542778790564077,"Firmicutes",45,"Sheep6","Adult","Male"
"ASV346","S12",-2.96416238520463,8.62924553719721,"Firmicutes",0,"Sheep20","Lamb","Female"
"ASV346","S14",-2.6250248301918,9.47330707247482,"Firmicutes",0,"Sheep24","Lamb","Male"
"ASV346","S18",5.71177469780903,0.0624021157307635,"Firmicutes",47,"Sheep28","Lamb","Male"
"ASV346","S20",4.18814361825035,0.0415911734039034,"Firmicutes",53,"Sheep14","Adult","Female"
"ASV346","S21",3.75559070252861,0.0548649023514607,"Firmicutes",44,"Sheep15","Adult","Male"
"ASV346","S23",3.79530668650458,0.0629689526066113,"Firmicutes",42,"Sheep12","Adult","Female"
"ASV346","S25",5.56288455555423,0.022737728871168,"Firmicutes",128,"Sheep7","Adult","Female"
"ASV346","S28",-3.45781957682162,9.57533924687276,"Firmicutes",0,"Sheep17","Lamb","Female"
"ASV346","S31",-3.99948635159253,13.4191861750701,"Firmicutes",0,"Sheep25","Lamb","Female"
"ASV346","S32",-2.37110401028991,8.1758477853025,"Firmicutes",0,"Sheep27","Lamb","Male"
"ASV346","S35",-3.15779726260114,14.6710503435769,"Firmicutes",0,"Sheep30","Lamb","Female"
"ASV346","S37",4.45170326734351,0.0596527267143922,"Firmicutes",44,"Sheep29","Lamb","Male"
"ASV346","S40",-4.16443435220904,10.3793425738089,"Firmicutes",0,"Sheep4","Adult","Male"
"ASV346","S43",-3.95611790309867,9.1115030864076,"Firmicutes",0,"Sheep10","Adult","Male"
"ASV346","S44",3.64327156990603,0.0491514457840774,"Firmicutes",47,"Sheep11","Adult","Female"
"ASV346","S45",-4.11754951744112,14.2608408646365,"Firmicutes",0,"Sheep9","Adult","Female"
"ASV346","S47",-3.86461672957756,11.2721291541351,"Firmicutes",0,"Sheep19","Lamb","Male"
"ASV346","S52",-3.06369054367855,10.9883951807569,"Firmicutes",0,"Sheep23","Lamb","Male"
"ASV346","S53",-3.03989279721109,13.5388000713602,"Firmicutes",0,"Sheep26","Lamb","Female"
"ASV346","S54",-3.55572451364274,9.67025546221006,"Firmicutes",0,"Sheep16","Lamb","Male"
"ASV346","S55",-4.57059491775454,10.0509533344872,"Firmicutes",0,"Sheep3","Adult","Female"
"ASV346","S56",-2.64650274944908,7.12609385272308,"Firmicutes",0,"Sheep1","Adult","Female"
"ASV346","S59",-3.39463594563509,9.84348096614645,"Firmicutes",0,"Sheep18","Lamb","Female"
"ASV346","S6",4.64175842939427,0.0387564449940758,"Firmicutes",64,"Sheep2","Adult","Female"
"ASV346","S60",-2.72082869839724,9.58923036298266,"Firmicutes",0,"Sheep22","Lamb","Female"
"ASV346","S61",-3.14676243635258,8.66779078157086,"Firmicutes",0,"Sheep21","Lamb","Female"
"ASV346","S8",4.93033960688379,0.0237399185260044,"Firmicutes",100,"Sheep13","Adult","Female"
"ASV346","S9",4.06302292405952,0.0456093115908033,"Firmicutes",48,"Sheep5","Adult","Male"
"ASV347","S1",-4.04865350640932,9.75997706033074,"Firmicutes",0,"Sheep8","Adult","Female"
"ASV347","S10",-3.33443116671517,10.1423229327709,"Firmicutes",0,"Sheep6","Adult","Male"
"ASV347","S12",-3.35276419593858,9.83021455147161,"Firmicutes",0,"Sheep20","Lamb","Female"
"ASV347","S14",-2.60106603380117,7.84511371564149,"Firmicutes",0,"Sheep24","Lamb","Male"
"ASV347","S18",-2.16428388485051,8.37426189144142,"Firmicutes",0,"Sheep28","Lamb","Male"
"ASV347","S20",3.70974370372293,0.0611407235555382,"Firmicutes",39,"Sheep14","Adult","Female"
"ASV347","S21",4.83880562256745,0.0312201250129065,"Firmicutes",93,"Sheep15","Adult","Male"
"ASV347","S23",5.69738972631395,0.0182828357276421,"Firmicutes",159,"Sheep12","Adult","Female"
"ASV347","S25",-4.47383470198787,15.714580734714,"Firmicutes",0,"Sheep7","Adult","Female"
"ASV347","S28",3.77734736561798,0.138047585128403,"Firmicutes",18,"Sheep17","Lamb","Female"
"ASV347","S31",4.46702584345284,0.0425999102007865,"Firmicutes",52,"Sheep25","Lamb","Female"
"ASV347","S32",-2.72638938197346,10.1909170603138,"Firmicutes",0,"Sheep27","Lamb","Male"
"ASV347","S35",5.54926306318841,0.0592847955170639,"Firmicutes",46,"Sheep30","Lamb","Female"
"ASV347","S37",-3.70180232251973,11.7370739253479,"Firmicutes",0,"Sheep29","Lamb","Male"
"ASV347","S40",3.59327484771897,0.098353168804142,"Firmicutes",28,"Sheep4","Adult","Male"
"ASV347","S43",2.9115858231176,0.144180398686267,"Firmicutes",16,"Sheep10","Adult","Male"
"ASV347","S44",3.78337630774834,0.0394393362046059,"Firmicutes",51,"Sheep11","Adult","Female"
"ASV347","S45",-4.11427924040577,10.9454098695249,"Firmicutes",0,"Sheep9","Adult","Female"
"ASV347","S47",4.2114603712511,0.0672033908896721,"Firmicutes",29,"Sheep19","Lamb","Male"
"ASV347","S52",-2.91711293259578,9.16874694636247,"Firmicutes",0,"Sheep23","Lamb","Male"
"ASV347","S53",4.52468010819357,0.0914844078694131,"Firmicutes",22,"Sheep26","Lamb","Female"
"ASV347","S54",-3.24197801982446,7.37631966411569,"Firmicutes",0,"Sheep16","Lamb","Male"
